> 30m,2016-10-06,TCSERVER08,ADCBuddyhandler,6266355,66.7203117555
TOTAL,2016-10-06,TCSERVER08,ADCBuddyhandler,9391975,100
< 1m,2016-10-06,TCSERVER08,ADCTNThandler,2237079,10.6435524973
> 1m - 2m,2016-10-06,TCSERVER08,ADCTNThandler,61634,0.2932416399
> 2m - 3m,2016-10-06,TCSERVER08,ADCTNThandler,31143,0.1481718596
> 3m - 5m,2016-10-06,TCSERVER08,ADCTNThandler,166430,0.7918390196
> 5m - 10m,2016-10-06,TCSERVER08,ADCTNThandler,250080,1.1898281681
> 10m - 15m,2016-10-06,TCSERVER08,ADCTNThandler,232040,1.1039976333
> 15m - 20m,2016-10-06,TCSERVER08,ADCTNThandler,513715,2.4441481821
> 20m - 30m,2016-10-06,TCSERVER08,ADCTNThandler,1110721,5.2845774661
> 30m,2016-10-06,TCSERVER08,ADCTNThandler,16415319,78.1006435339
TOTAL,2016-10-06,TCSERVER08,ADCTNThandler,21018161,100
< 1m,2016-10-06,TCSERVER08,CDRAdapter,16089426,50.3048979521
> 1m - 2m,2016-10-06,TCSERVER08,CDRAdapter,12261027,38.3350973505
> 2m - 3m,2016-10-06,TCSERVER08,CDRAdapter,2016772,6.3056015580
> 3m - 5m,2016-10-06,TCSERVER08,CDRAdapter,841798,2.6319498586
> 5m - 10m,2016-10-06,TCSERVER08,CDRAdapter,503114,1.5730268083
> 10m - 15m,2016-10-06,TCSERVER08,CDRAdapter,214342,0.6701576822
> 15m - 20m,2016-10-06,TCSERVER08,CDRAdapter,34159,0.1068008895
> 20m - 30m,2016-10-06,TCSERVER08,CDRAdapter,16917,0.0528923753
> 30m,2016-10-06,TCSERVER08,CDRAdapter,6261,0.0195755253
TOTAL,2016-10-06,TCSERVER08,CDRAdapter,31983816,100
< 1m,2016-10-06,TCSERVER08,Notification,1240754,100.0000000000
> 1m - 2m,2016-10-06,TCSERVER08,Notification,0,0.0000000000
> 2m - 3m,2016-10-06,TCSERVER08,Notification,0,0.0000000000
> 3m - 5m,2016-10-06,TCSERVER08,Notification,0,0.0000000000
> 5m - 10m,2016-10-06,TCSERVER08,Notification,0,0.0000000000
> 10m - 15m,2016-10-06,TCSERVER08,Notification,0,0.0000000000
> 15m - 20m,2016-10-06,TCSERVER08,Notification,0,0.0000000000
> 20m - 30m,2016-10-06,TCSERVER08,Notification,0,0.0000000000
> 30m,2016-10-06,TCSERVER08,Notification,0,0.0000000000
TOTAL,2016-10-06,TCSERVER08,Notification,1240754,100
< 1m,2016-10-06,TCSERVER08,ServiceEventHandler,1573611,99.9956153729
> 1m - 2m,2016-10-06,TCSERVER08,ServiceEventHandler,63,0.0040033552
> 2m - 3m,2016-10-06,TCSERVER08,ServiceEventHandler,4,0.0002541813
> 3m - 5m,2016-10-06,TCSERVER08,ServiceEventHandler,2,0.0001270906
> 5m - 10m,2016-10-06,TCSERVER08,ServiceEventHandler,0,0.0000000000
> 10m - 15m,2016-10-06,TCSERVER08,ServiceEventHandler,0,0.0000000000
> 15m - 20m,2016-10-06,TCSERVER08,ServiceEventHandler,0,0.0000000000
> 20m - 30m,2016-10-06,TCSERVER08,ServiceEventHandler,0,0.0000000000
> 30m,2016-10-06,TCSERVER08,ServiceEventHandler,0,0.0000000000
TOTAL,2016-10-06,TCSERVER08,ServiceEventHandler,1573680,100
< 1m,2016-10-06,TCSERVER08,SMSGateway,624410,100.0000000000
> 1m - 2m,2016-10-06,TCSERVER08,SMSGateway,0,0.0000000000
> 2m - 3m,2016-10-06,TCSERVER08,SMSGateway,0,0.0000000000
> 3m - 5m,2016-10-06,TCSERVER08,SMSGateway,0,0.0000000000
> 5m - 10m,2016-10-06,TCSERVER08,SMSGateway,0,0.0000000000
> 10m - 15m,2016-10-06,TCSERVER08,SMSGateway,0,0.0000000000
> 15m - 20m,2016-10-06,TCSERVER08,SMSGateway,0,0.0000000000
> 20m - 30m,2016-10-06,TCSERVER08,SMSGateway,0,0.0000000000
> 30m,2016-10-06,TCSERVER08,SMSGateway,0,0.0000000000
TOTAL,2016-10-06,TCSERVER08,SMSGateway,624410,100
< 1m,2016-10-06,TCSERVER08,WalletHandler,2442641,92.3244189189
> 1m - 2m,2016-10-06,TCSERVER08,WalletHandler,127805,4.8306412444
> 2m - 3m,2016-10-06,TCSERVER08,WalletHandler,25466,0.9625375371
> 3m - 5m,2016-10-06,TCSERVER08,WalletHandler,36511,1.3800050270
> 5m - 10m,2016-10-06,TCSERVER08,WalletHandler,13292,0.5023972726
> 10m - 15m,2016-10-06,TCSERVER08,WalletHandler,0,0.0000000000
> 15m - 20m,2016-10-06,TCSERVER08,WalletHandler,0,0.0000000000
> 20m - 30m,2016-10-06,TCSERVER08,WalletHandler,0,0.0000000000
> 30m,2016-10-06,TCSERVER08,WalletHandler,0,0.0000000000
TOTAL,2016-10-06,TCSERVER08,WalletHandler,2645715,100
< 1m,2016-10-06,TCSERVER09,ADCBuddyhandler,1699425,18.1839864075
> 1m - 2m,2016-10-06,TCSERVER09,ADCBuddyhandler,44259,0.4735749176
> 2m - 3m,2016-10-06,TCSERVER09,ADCBuddyhandler,34433,0.3684359145
> 3m - 5m,2016-10-06,TCSERVER09,ADCBuddyhandler,63761,0.6822479117
> 5m - 10m,2016-10-06,TCSERVER09,ADCBuddyhandler,191041,2.0441543153
> 10m - 15m,2016-10-06,TCSERVER09,ADCBuddyhandler,307804,3.2935279593
> 15m - 20m,2016-10-06,TCSERVER09,ADCBuddyhandler,431093,4.6127303366
> 20m - 30m,2016-10-06,TCSERVER09,ADCBuddyhandler,866764,9.2744456475
> 30m,2016-10-06,TCSERVER09,ADCBuddyhandler,5707143,61.0668965900
TOTAL,2016-10-06,TCSERVER09,ADCBuddyhandler,9345723,100
< 1m,2016-10-06,TCSERVER09,ADCTNThandler,2398587,19.9473595095
> 1m - 2m,2016-10-06,TCSERVER09,ADCTNThandler,197003,1.6383352638
> 2m - 3m,2016-10-06,TCSERVER09,ADCTNThandler,169110,1.4063688191
> 3m - 5m,2016-10-06,TCSERVER09,ADCTNThandler,358942,2.9850679242
> 5m - 10m,2016-10-06,TCSERVER09,ADCTNThandler,761786,6.3352378760
> 10m - 15m,2016-10-06,TCSERVER09,ADCTNThandler,404908,3.3673347868
> 15m - 20m,2016-10-06,TCSERVER09,ADCTNThandler,302261,2.5136919498
> 20m - 30m,2016-10-06,TCSERVER09,ADCTNThandler,380221,3.1620303871
> 30m,2016-10-06,TCSERVER09,ADCTNThandler,7051766,58.6445734838
TOTAL,2016-10-06,TCSERVER09,ADCTNThandler,12024584,100
< 1m,2016-10-06,TCSERVER09,CDRAdapter,14663507,63.9100213925
> 1m - 2m,2016-10-06,TCSERVER09,CDRAdapter,6704929,29.2230334684
> 2m - 3m,2016-10-06,TCSERVER09,CDRAdapter,324105,1.4125923276
> 3m - 5m,2016-10-06,TCSERVER09,CDRAdapter,477391,2.0806802235
> 5m - 10m,2016-10-06,TCSERVER09,CDRAdapter,502829,2.1915502306
> 10m - 15m,2016-10-06,TCSERVER09,CDRAdapter,218097,0.9505627771
> 15m - 20m,2016-10-06,TCSERVER09,CDRAdapter,29957,0.1305657992
> 20m - 30m,2016-10-06,TCSERVER09,CDRAdapter,16892,0.0736227753
> 30m,2016-10-06,TCSERVER09,CDRAdapter,6280,0.0273710057
TOTAL,2016-10-06,TCSERVER09,CDRAdapter,22943987,100
< 1m,2016-10-06,TCSERVER09,Notification,1177790,100.0000000000
> 1m - 2m,2016-10-06,TCSERVER09,Notification,0,0.0000000000
> 2m - 3m,2016-10-06,TCSERVER09,Notification,0,0.0000000000
> 3m - 5m,2016-10-06,TCSERVER09,Notification,0,0.0000000000
> 5m - 10m,2016-10-06,TCSERVER09,Notification,0,0.0000000000
> 10m - 15m,2016-10-06,TCSERVER09,Notification,0,0.0000000000
> 15m - 20m,2016-10-06,TCSERVER09,Notification,0,0.0000000000
> 20m - 30m,2016-10-06,TCSERVER09,Notification,0,0.0000000000
> 30m,2016-10-06,TCSERVER09,Notification,0,0.0000000000
TOTAL,2016-10-06,TCSERVER09,Notification,1177790,100
< 1m,2016-10-06,TCSERVER09,ServiceEventHandler,1573680,100.0000000000
> 1m - 2m,2016-10-06,TCSERVER09,ServiceEventHandler,0,0.0000000000
> 2m - 3m,2016-10-06,TCSERVER09,ServiceEventHandler,0,0.0000000000
> 3m - 5m,2016-10-06,TCSERVER09,ServiceEventHandler,0,0.0000000000
> 5m - 10m,2016-10-06,TCSERVER09,ServiceEventHandler,0,0.0000000000
> 10m - 15m,2016-10-06,TCSERVER09,ServiceEventHandler,0,0.0000000000
> 15m - 20m,2016-10-06,TCSERVER09,ServiceEventHandler,0,0.0000000000
> 20m - 30m,2016-10-06,TCSERVER09,ServiceEventHandler,0,0.0000000000
> 30m,2016-10-06,TCSERVER09,ServiceEventHandler,0,0.0000000000
TOTAL,2016-10-06,TCSERVER09,ServiceEventHandler,1573680,100
< 1m,2016-10-06,TCSERVER09,SMSGateway,590375,100.0000000000
> 1m - 2m,2016-10-06,TCSERVER09,SMSGateway,0,0.0000000000
> 2m - 3m,2016-10-06,TCSERVER09,SMSGateway,0,0.0000000000
> 3m - 5m,2016-10-06,TCSERVER09,SMSGateway,0,0.0000000000
> 5m - 10m,2016-10-06,TCSERVER09,SMSGateway,0,0.0000000000
> 10m - 15m,2016-10-06,TCSERVER09,SMSGateway,0,0.0000000000
> 15m - 20m,2016-10-06,TCSERVER09,SMSGateway,0,0.0000000000
> 20m - 30m,2016-10-06,TCSERVER09,SMSGateway,0,0.0000000000
> 30m,2016-10-06,TCSERVER09,SMSGateway,0,0.0000000000
TOTAL,2016-10-06,TCSERVER09,SMSGateway,590375,100
< 1m,2016-10-06,TCSERVER09,WalletHandler,2453725,92.7433604905
> 1m - 2m,2016-10-06,TCSERVER09,WalletHandler,118687,4.4860085081
> 2m - 3m,2016-10-06,TCSERVER09,WalletHandler,23729,0.8968842071
> 3m - 5m,2016-10-06,TCSERVER09,WalletHandler,36411,1.3762253304
> 5m - 10m,2016-10-06,TCSERVER09,WalletHandler,13163,0.4975214640
> 10m - 15m,2016-10-06,TCSERVER09,WalletHandler,0,0.0000000000
> 15m - 20m,2016-10-06,TCSERVER09,WalletHandler,0,0.0000000000
> 20m - 30m,2016-10-06,TCSERVER09,WalletHandler,0,0.0000000000
> 30m,2016-10-06,TCSERVER09,WalletHandler,0,0.0000000000
TOTAL,2016-10-06,TCSERVER09,WalletHandler,2645715,100
< 1m,2016-10-06,TCSERVER10,ADCBuddyhandler,1673301,17.9594809109
> 1m - 2m,2016-10-06,TCSERVER10,ADCBuddyhandler,34268,0.3677972414
> 2m - 3m,2016-10-06,TCSERVER10,ADCBuddyhandler,22700,0.2436383034
> 3m - 5m,2016-10-06,TCSERVER10,ADCBuddyhandler,51411,0.5517924588
> 5m - 10m,2016-10-06,TCSERVER10,ADCBuddyhandler,166584,1.7879402260
> 10m - 15m,2016-10-06,TCSERVER10,ADCBuddyhandler,263926,2.8327084959
> 15m - 20m,2016-10-06,TCSERVER10,ADCBuddyhandler,380071,4.0792887049
> 20m - 30m,2016-10-06,TCSERVER10,ADCBuddyhandler,787604,8.4533260922
> 30m,2016-10-06,TCSERVER10,ADCBuddyhandler,5937225,63.7240275665
TOTAL,2016-10-06,TCSERVER10,ADCBuddyhandler,9317090,100
< 1m,2016-10-06,TCSERVER10,ADCTNThandler,2395564,20.6110534415
> 1m - 2m,2016-10-06,TCSERVER10,ADCTNThandler,164134,1.4121829538
> 2m - 3m,2016-10-06,TCSERVER10,ADCTNThandler,171393,1.4746382407
> 3m - 5m,2016-10-06,TCSERVER10,ADCTNThandler,204697,1.7611805847
> 5m - 10m,2016-10-06,TCSERVER10,ADCTNThandler,263933,2.2708377518
> 10m - 15m,2016-10-06,TCSERVER10,ADCTNThandler,56308,0.4844651185
> 15m - 20m,2016-10-06,TCSERVER10,ADCTNThandler,84418,0.7263191087
> 20m - 30m,2016-10-06,TCSERVER10,ADCTNThandler,388601,3.3434614890
> 30m,2016-10-06,TCSERVER10,ADCTNThandler,7893667,67.9158613112
TOTAL,2016-10-06,TCSERVER10,ADCTNThandler,11622715,100
< 1m,2016-10-06,TCSERVER10,CDRAdapter,14499300,64.4027346277
> 1m - 2m,2016-10-06,TCSERVER10,CDRAdapter,6463692,28.7103129524
> 2m - 3m,2016-10-06,TCSERVER10,CDRAdapter,316364,1.4052200270
> 3m - 5m,2016-10-06,TCSERVER10,CDRAdapter,475619,2.1125960730
> 5m - 10m,2016-10-06,TCSERVER10,CDRAdapter,488627,2.1703747776
> 10m - 15m,2016-10-06,TCSERVER10,CDRAdapter,212833,0.9453578600
> 15m - 20m,2016-10-06,TCSERVER10,CDRAdapter,33878,0.1504787020
> 20m - 30m,2016-10-06,TCSERVER10,CDRAdapter,16892,0.0750305872
> 30m,2016-10-06,TCSERVER10,CDRAdapter,6280,0.0278943931
TOTAL,2016-10-06,TCSERVER10,CDRAdapter,22513485,100
< 1m,2016-10-06,TCSERVER10,Notification,1134909,100.0000000000
> 1m - 2m,2016-10-06,TCSERVER10,Notification,0,0.0000000000
> 2m - 3m,2016-10-06,TCSERVER10,Notification,0,0.0000000000
> 3m - 5m,2016-10-06,TCSERVER10,Notification,0,0.0000000000
> 5m - 10m,2016-10-06,TCSERVER10,Notification,0,0.0000000000
> 10m - 15m,2016-10-06,TCSERVER10,Notification,0,0.0000000000
> 15m - 20m,2016-10-06,TCSERVER10,Notification,0,0.0000000000
> 20m - 30m,2016-10-06,TCSERVER10,Notification,0,0.0000000000
> 30m,2016-10-06,TCSERVER10,Notification,0,0.0000000000
TOTAL,2016-10-06,TCSERVER10,Notification,1134909,100
< 1m,2016-10-06,TCSERVER10,ServiceEventHandler,1573680,100.0000000000
> 1m - 2m,2016-10-06,TCSERVER10,ServiceEventHandler,0,0.0000000000
> 2m - 3m,2016-10-06,TCSERVER10,ServiceEventHandler,0,0.0000000000
> 3m - 5m,2016-10-06,TCSERVER10,ServiceEventHandler,0,0.0000000000
> 5m - 10m,2016-10-06,TCSERVER10,ServiceEventHandler,0,0.0000000000
> 10m - 15m,2016-10-06,TCSERVER10,ServiceEventHandler,0,0.0000000000
> 15m - 20m,2016-10-06,TCSERVER10,ServiceEventHandler,0,0.0000000000
> 20m - 30m,2016-10-06,TCSERVER10,ServiceEventHandler,0,0.0000000000
> 30m,2016-10-06,TCSERVER10,ServiceEventHandler,0,0.0000000000
TOTAL,2016-10-06,TCSERVER10,ServiceEventHandler,1573680,100
< 1m,2016-10-06,TCSERVER10,SMSGateway,568405,100.0000000000
> 1m - 2m,2016-10-06,TCSERVER10,SMSGateway,0,0.0000000000
> 2m - 3m,2016-10-06,TCSERVER10,SMSGateway,0,0.0000000000
> 3m - 5m,2016-10-06,TCSERVER10,SMSGateway,0,0.0000000000
> 5m - 10m,2016-10-06,TCSERVER10,SMSGateway,0,0.0000000000
> 10m - 15m,2016-10-06,TCSERVER10,SMSGateway,0,0.0000000000
> 15m - 20m,2016-10-06,TCSERVER10,SMSGateway,0,0.0000000000
> 20m - 30m,2016-10-06,TCSERVER10,SMSGateway,0,0.0000000000
> 30m,2016-10-06,TCSERVER10,SMSGateway,0,0.0000000000
TOTAL,2016-10-06,TCSERVER10,SMSGateway,568405,100
< 1m,2016-10-06,TCSERVER10,WalletHandler,2439832,92.2182472413
> 1m - 2m,2016-10-06,TCSERVER10,WalletHandler,130233,4.9224122780
> 2m - 3m,2016-10-06,TCSERVER10,WalletHandler,25550,0.9657124823
> 3m - 5m,2016-10-06,TCSERVER10,WalletHandler,35889,1.3564953141
> 5m - 10m,2016-10-06,TCSERVER10,WalletHandler,14211,0.5371326844
> 10m - 15m,2016-10-06,TCSERVER10,WalletHandler,0,0.0000000000
> 15m - 20m,2016-10-06,TCSERVER10,WalletHandler,0,0.0000000000
> 20m - 30m,2016-10-06,TCSERVER10,WalletHandler,0,0.0000000000
> 30m,2016-10-06,TCSERVER10,WalletHandler,0,0.0000000000
TOTAL,2016-10-06,TCSERVER10,WalletHandler,2645715,100
< 1m,2016-10-07,TCSERVER01,ADCBuddyhandler,2688690,82.9369033114
> 1m - 2m,2016-10-07,TCSERVER01,ADCBuddyhandler,201559,6.2174067276
> 2m - 3m,2016-10-07,TCSERVER01,ADCBuddyhandler,102899,3.1740826997
> 3m - 5m,2016-10-07,TCSERVER01,ADCBuddyhandler,103337,3.1875935037
> 5m - 10m,2016-10-07,TCSERVER01,ADCBuddyhandler,64902,2.0020050280
> 10m - 15m,2016-10-07,TCSERVER01,ADCBuddyhandler,10899,0.3361969246
> 15m - 20m,2016-10-07,TCSERVER01,ADCBuddyhandler,13041,0.4022703086
> 20m - 30m,2016-10-07,TCSERVER01,ADCBuddyhandler,52355,1.6149729321
> 30m,2016-10-07,TCSERVER01,ADCBuddyhandler,4168,0.1285685642
TOTAL,2016-10-07,TCSERVER01,ADCBuddyhandler,3241850,100
< 1m,2016-10-07,TCSERVER01,ADCTNThandler,5066621,74.7945836817
> 1m - 2m,2016-10-07,TCSERVER01,ADCTNThandler,302605,4.4671221698
> 2m - 3m,2016-10-07,TCSERVER01,ADCTNThandler,165191,2.4385862043
> 3m - 5m,2016-10-07,TCSERVER01,ADCTNThandler,391531,5.7798675179
> 5m - 10m,2016-10-07,TCSERVER01,ADCTNThandler,460153,6.7928807118
> 10m - 15m,2016-10-07,TCSERVER01,ADCTNThandler,43886,0.6478548720
> 15m - 20m,2016-10-07,TCSERVER01,ADCTNThandler,99058,1.4623161808
> 20m - 30m,2016-10-07,TCSERVER01,ADCTNThandler,96329,1.4220300771
> 30m,2016-10-07,TCSERVER01,ADCTNThandler,148674,2.1947585845
TOTAL,2016-10-07,TCSERVER01,ADCTNThandler,6774048,100
< 1m,2016-10-07,TCSERVER01,CDRAdapter,5461882,50.3631861683
> 1m - 2m,2016-10-07,TCSERVER01,CDRAdapter,2982209,27.4984972322
> 2m - 3m,2016-10-07,TCSERVER01,CDRAdapter,378431,3.4894548994
> 3m - 5m,2016-10-07,TCSERVER01,CDRAdapter,550761,5.0784837126
> 5m - 10m,2016-10-07,TCSERVER01,CDRAdapter,868274,8.0062229662
> 10m - 15m,2016-10-07,TCSERVER01,CDRAdapter,284490,2.6232391753
> 15m - 20m,2016-10-07,TCSERVER01,CDRAdapter,30709,0.2831630350
> 20m - 30m,2016-10-07,TCSERVER01,CDRAdapter,27249,0.2512588994
> 30m,2016-10-07,TCSERVER01,CDRAdapter,260984,2.4064939116
TOTAL,2016-10-07,TCSERVER01,CDRAdapter,10844989,100
< 1m,2016-10-07,TCSERVER01,Notification,1182356,100.0000000000
> 1m - 2m,2016-10-07,TCSERVER01,Notification,0,0.0000000000
> 2m - 3m,2016-10-07,TCSERVER01,Notification,0,0.0000000000
> 3m - 5m,2016-10-07,TCSERVER01,Notification,0,0.0000000000
> 5m - 10m,2016-10-07,TCSERVER01,Notification,0,0.0000000000
> 10m - 15m,2016-10-07,TCSERVER01,Notification,0,0.0000000000
> 15m - 20m,2016-10-07,TCSERVER01,Notification,0,0.0000000000
> 20m - 30m,2016-10-07,TCSERVER01,Notification,0,0.0000000000
> 30m,2016-10-07,TCSERVER01,Notification,0,0.0000000000
TOTAL,2016-10-07,TCSERVER01,Notification,1182356,100
< 1m,2016-10-07,TCSERVER01,ServiceEventHandler,828347,99.9102631677
> 1m - 2m,2016-10-07,TCSERVER01,ServiceEventHandler,556,0.0670613962
> 2m - 3m,2016-10-07,TCSERVER01,ServiceEventHandler,176,0.0212280678
> 3m - 5m,2016-10-07,TCSERVER01,ServiceEventHandler,12,0.0014473683
> 5m - 10m,2016-10-07,TCSERVER01,ServiceEventHandler,0,0.0000000000
> 10m - 15m,2016-10-07,TCSERVER01,ServiceEventHandler,0,0.0000000000
> 15m - 20m,2016-10-07,TCSERVER01,ServiceEventHandler,0,0.0000000000
> 20m - 30m,2016-10-07,TCSERVER01,ServiceEventHandler,0,0.0000000000
> 30m,2016-10-07,TCSERVER01,ServiceEventHandler,0,0.0000000000
TOTAL,2016-10-07,TCSERVER01,ServiceEventHandler,829091,100
< 1m,2016-10-07,TCSERVER01,SMSGateway,720795,100.0000000000
> 1m - 2m,2016-10-07,TCSERVER01,SMSGateway,0,0.0000000000
> 2m - 3m,2016-10-07,TCSERVER01,SMSGateway,0,0.0000000000
> 3m - 5m,2016-10-07,TCSERVER01,SMSGateway,0,0.0000000000
> 5m - 10m,2016-10-07,TCSERVER01,SMSGateway,0,0.0000000000
> 10m - 15m,2016-10-07,TCSERVER01,SMSGateway,0,0.0000000000
> 15m - 20m,2016-10-07,TCSERVER01,SMSGateway,0,0.0000000000
> 20m - 30m,2016-10-07,TCSERVER01,SMSGateway,0,0.0000000000
> 30m,2016-10-07,TCSERVER01,SMSGateway,0,0.0000000000
TOTAL,2016-10-07,TCSERVER01,SMSGateway,720795,100
< 1m,2016-10-07,TCSERVER01,WalletHandler,997060,80.6418608789
> 1m - 2m,2016-10-07,TCSERVER01,WalletHandler,14095,1.1399986250
> 2m - 3m,2016-10-07,TCSERVER01,WalletHandler,15409,1.2462744813
> 3m - 5m,2016-10-07,TCSERVER01,WalletHandler,27575,2.2302562672
> 5m - 10m,2016-10-07,TCSERVER01,WalletHandler,64316,5.2018553791
> 10m - 15m,2016-10-07,TCSERVER01,WalletHandler,36107,2.9203214157
> 15m - 20m,2016-10-07,TCSERVER01,WalletHandler,57824,4.6767847105
> 20m - 30m,2016-10-07,TCSERVER01,WalletHandler,24019,1.9426482423
> 30m,2016-10-07,TCSERVER01,WalletHandler,0,0.0000000000
TOTAL,2016-10-07,TCSERVER01,WalletHandler,1236405,100
< 1m,2016-10-07,TCSERVER02,ADCBuddyhandler,2740600,84.5378626659
> 1m - 2m,2016-10-07,TCSERVER02,ADCBuddyhandler,237190,7.3164765547
> 2m - 3m,2016-10-07,TCSERVER02,ADCBuddyhandler,103763,3.2007232883
> 3m - 5m,2016-10-07,TCSERVER02,ADCBuddyhandler,99348,3.0645360797
> 5m - 10m,2016-10-07,TCSERVER02,ADCBuddyhandler,60960,1.8804014114
> 10m - 15m,2016-10-07,TCSERVER02,ADCBuddyhandler,0,0.0000000000
> 15m - 20m,2016-10-07,TCSERVER02,ADCBuddyhandler,0,0.0000000000
> 20m - 30m,2016-10-07,TCSERVER02,ADCBuddyhandler,0,0.0000000000
> 30m,2016-10-07,TCSERVER02,ADCBuddyhandler,0,0.0000000000
TOTAL,2016-10-07,TCSERVER02,ADCBuddyhandler,3241861,100
< 1m,2016-10-07,TCSERVER02,ADCTNThandler,5308808,78.3697787882
> 1m - 2m,2016-10-07,TCSERVER02,ADCTNThandler,343422,5.0696702859
> 2m - 3m,2016-10-07,TCSERVER02,ADCTNThandler,241187,3.5604549715
> 3m - 5m,2016-10-07,TCSERVER02,ADCTNThandler,342500,5.0560595213
> 5m - 10m,2016-10-07,TCSERVER02,ADCTNThandler,512637,7.5676589337
> 10m - 15m,2016-10-07,TCSERVER02,ADCTNThandler,25496,0.3763774994
> 15m - 20m,2016-10-07,TCSERVER02,ADCTNThandler,0,0.0000000000
> 20m - 30m,2016-10-07,TCSERVER02,ADCTNThandler,0,0.0000000000
> 30m,2016-10-07,TCSERVER02,ADCTNThandler,0,0.0000000000
TOTAL,2016-10-07,TCSERVER02,ADCTNThandler,6774050,100
< 1m,2016-10-07,TCSERVER02,CDRAdapter,5462160,50.3656984786
> 1m - 2m,2016-10-07,TCSERVER02,CDRAdapter,2981928,27.4958782849
> 2m - 3m,2016-10-07,TCSERVER02,CDRAdapter,378375,3.4889349931
> 3m - 5m,2016-10-07,TCSERVER02,CDRAdapter,550791,5.0787551867
> 5m - 10m,2016-10-07,TCSERVER02,CDRAdapter,868347,8.0068879668
> 10m - 15m,2016-10-07,TCSERVER02,CDRAdapter,284504,2.6233656063
> 15m - 20m,2016-10-07,TCSERVER02,CDRAdapter,30715,0.2832180728
> 20m - 30m,2016-10-07,TCSERVER02,CDRAdapter,27314,0.2518579991
> 30m,2016-10-07,TCSERVER02,CDRAdapter,260866,2.4054034117
TOTAL,2016-10-07,TCSERVER02,CDRAdapter,10845000,100
< 1m,2016-10-07,TCSERVER02,Notification,1207796,100.0000000000
> 1m - 2m,2016-10-07,TCSERVER02,Notification,0,0.0000000000
> 2m - 3m,2016-10-07,TCSERVER02,Notification,0,0.0000000000
> 3m - 5m,2016-10-07,TCSERVER02,Notification,0,0.0000000000
> 5m - 10m,2016-10-07,TCSERVER02,Notification,0,0.0000000000
> 10m - 15m,2016-10-07,TCSERVER02,Notification,0,0.0000000000
> 15m - 20m,2016-10-07,TCSERVER02,Notification,0,0.0000000000
> 20m - 30m,2016-10-07,TCSERVER02,Notification,0,0.0000000000
> 30m,2016-10-07,TCSERVER02,Notification,0,0.0000000000
TOTAL,2016-10-07,TCSERVER02,Notification,1207796,100
< 1m,2016-10-07,TCSERVER02,ServiceEventHandler,828467,99.9249778974
> 1m - 2m,2016-10-07,TCSERVER02,ServiceEventHandler,475,0.0572917986
> 2m - 3m,2016-10-07,TCSERVER02,ServiceEventHandler,147,0.0177303040
> 3m - 5m,2016-10-07,TCSERVER02,ServiceEventHandler,0,0.0000000000
> 5m - 10m,2016-10-07,TCSERVER02,ServiceEventHandler,0,0.0000000000
> 10m - 15m,2016-10-07,TCSERVER02,ServiceEventHandler,0,0.0000000000
> 15m - 20m,2016-10-07,TCSERVER02,ServiceEventHandler,0,0.0000000000
> 20m - 30m,2016-10-07,TCSERVER02,ServiceEventHandler,0,0.0000000000
> 30m,2016-10-07,TCSERVER02,ServiceEventHandler,0,0.0000000000
TOTAL,2016-10-07,TCSERVER02,ServiceEventHandler,829089,100
< 1m,2016-10-07,TCSERVER02,SMSGateway,731909,100.0000000000
> 1m - 2m,2016-10-07,TCSERVER02,SMSGateway,0,0.0000000000
> 2m - 3m,2016-10-07,TCSERVER02,SMSGateway,0,0.0000000000
> 3m - 5m,2016-10-07,TCSERVER02,SMSGateway,0,0.0000000000
> 5m - 10m,2016-10-07,TCSERVER02,SMSGateway,0,0.0000000000
> 10m - 15m,2016-10-07,TCSERVER02,SMSGateway,0,0.0000000000
> 15m - 20m,2016-10-07,TCSERVER02,SMSGateway,0,0.0000000000
> 20m - 30m,2016-10-07,TCSERVER02,SMSGateway,0,0.0000000000
> 30m,2016-10-07,TCSERVER02,SMSGateway,0,0.0000000000
TOTAL,2016-10-07,TCSERVER02,SMSGateway,731909,100
< 1m,2016-10-07,TCSERVER02,WalletHandler,1003004,81.1226095009
> 1m - 2m,2016-10-07,TCSERVER02,WalletHandler,11097,0.8975214432
> 2m - 3m,2016-10-07,TCSERVER02,WalletHandler,11810,0.9551886316
> 3m - 5m,2016-10-07,TCSERVER02,WalletHandler,27448,2.2199845520
> 5m - 10m,2016-10-07,TCSERVER02,WalletHandler,64956,5.2536183532
> 10m - 15m,2016-10-07,TCSERVER02,WalletHandler,36040,2.9149024794
> 15m - 20m,2016-10-07,TCSERVER02,WalletHandler,57065,4.6153970584
> 20m - 30m,2016-10-07,TCSERVER02,WalletHandler,24985,2.0207779813
> 30m,2016-10-07,TCSERVER02,WalletHandler,0,0.0000000000
TOTAL,2016-10-07,TCSERVER02,WalletHandler,1236405,100
< 1m,2016-10-07,TCSERVER03,ADCBuddyhandler,8091,0.9492011389
> 1m - 2m,2016-10-07,TCSERVER03,ADCBuddyhandler,9375,1.0998344676
> 2m - 3m,2016-10-07,TCSERVER03,ADCBuddyhandler,15485,1.8166332513
> 3m - 5m,2016-10-07,TCSERVER03,ADCBuddyhandler,29640,3.4772366527
> 5m - 10m,2016-10-07,TCSERVER03,ADCBuddyhandler,57107,6.6995463403
> 10m - 15m,2016-10-07,TCSERVER03,ADCBuddyhandler,49086,5.7585572987
