2016-09-20,TCSERVER01,WalletHandler,21:00,104793
2016-09-20,TCSERVER01,WalletHandler,22:00,122719
2016-09-20,TCSERVER01,WalletHandler,23:00,81826
2016-09-20,TCSERVER02,ADCHandlerBuddy,00:00,456122
2016-09-20,TCSERVER02,ADCHandlerBuddy,01:00,310748
2016-09-20,TCSERVER02,ADCHandlerBuddy,02:00,226475
2016-09-20,TCSERVER02,ADCHandlerBuddy,03:00,230250
2016-09-20,TCSERVER02,ADCHandlerBuddy,04:00,264375
2016-09-20,TCSERVER02,ADCHandlerBuddy,05:00,309400
2016-09-20,TCSERVER02,ADCHandlerBuddy,06:00,383800
2016-09-20,TCSERVER02,ADCHandlerBuddy,07:00,438475
2016-09-20,TCSERVER02,ADCHandlerBuddy,08:00,495650
2016-09-20,TCSERVER02,ADCHandlerBuddy,09:00,490739
2016-09-20,TCSERVER02,ADCHandlerBuddy,10:00,516385
2016-09-20,TCSERVER02,ADCHandlerBuddy,11:00,531004
2016-09-20,TCSERVER02,ADCHandlerBuddy,12:00,427267
2016-09-20,TCSERVER02,ADCHandlerBuddy,13:00,590648
2016-09-20,TCSERVER02,ADCHandlerBuddy,14:00,583126
2016-09-20,TCSERVER02,ADCHandlerBuddy,15:00,520437
2016-09-20,TCSERVER02,ADCHandlerBuddy,16:00,515771
2016-09-20,TCSERVER02,ADCHandlerBuddy,17:00,436964
2016-09-20,TCSERVER02,ADCHandlerBuddy,18:00,516903
2016-09-20,TCSERVER02,ADCHandlerBuddy,19:00,511906
2016-09-20,TCSERVER02,ADCHandlerBuddy,20:00,536249
2016-09-20,TCSERVER02,ADCHandlerBuddy,21:00,497298
2016-09-20,TCSERVER02,ADCHandlerBuddy,22:00,584051
2016-09-20,TCSERVER02,ADCHandlerBuddy,23:00,467582
2016-09-20,TCSERVER02,ADCHandlerTNT,00:00,221406
2016-09-20,TCSERVER02,ADCHandlerTNT,01:00,191708
2016-09-20,TCSERVER02,ADCHandlerTNT,02:00,166024
2016-09-20,TCSERVER02,ADCHandlerTNT,03:00,150925
2016-09-20,TCSERVER02,ADCHandlerTNT,04:00,168789
2016-09-20,TCSERVER02,ADCHandlerTNT,05:00,135537
2016-09-20,TCSERVER02,ADCHandlerTNT,06:00,120188
2016-09-20,TCSERVER02,ADCHandlerTNT,07:00,279058
2016-09-20,TCSERVER02,ADCHandlerTNT,08:00,290204
2016-09-20,TCSERVER02,ADCHandlerTNT,09:00,327789
2016-09-20,TCSERVER02,ADCHandlerTNT,10:00,326693
2016-09-20,TCSERVER02,ADCHandlerTNT,11:00,314205
2016-09-20,TCSERVER02,ADCHandlerTNT,12:00,353082
2016-09-20,TCSERVER02,ADCHandlerTNT,13:00,343111
2016-09-20,TCSERVER02,ADCHandlerTNT,14:00,314796
2016-09-20,TCSERVER02,ADCHandlerTNT,15:00,318975
2016-09-20,TCSERVER02,ADCHandlerTNT,16:00,338927
2016-09-20,TCSERVER02,ADCHandlerTNT,17:00,335191
2016-09-20,TCSERVER02,ADCHandlerTNT,18:00,349288
2016-09-20,TCSERVER02,ADCHandlerTNT,19:00,380843
2016-09-20,TCSERVER02,ADCHandlerTNT,20:00,408631
2016-09-20,TCSERVER02,ADCHandlerTNT,21:00,421990
2016-09-20,TCSERVER02,ADCHandlerTNT,22:00,366991
2016-09-20,TCSERVER02,ADCHandlerTNT,23:00,290763
2016-09-20,TCSERVER02,Notification,00:00,0
2016-09-20,TCSERVER02,Notification,01:00,1280
2016-09-20,TCSERVER02,Notification,02:00,977
2016-09-20,TCSERVER02,Notification,03:00,1322
2016-09-20,TCSERVER02,Notification,04:00,3909
2016-09-20,TCSERVER02,Notification,05:00,14488
2016-09-20,TCSERVER02,Notification,06:00,36649
2016-09-20,TCSERVER02,Notification,07:00,54025
2016-09-20,TCSERVER02,Notification,08:00,91044
2016-09-20,TCSERVER02,Notification,09:00,30505
2016-09-20,TCSERVER02,Notification,10:00,25785
2016-09-20,TCSERVER02,Notification,11:00,18624
2016-09-20,TCSERVER02,Notification,12:00,10001
2016-09-20,TCSERVER02,Notification,13:00,31043
2016-09-20,TCSERVER02,Notification,14:00,20704
2016-09-20,TCSERVER02,Notification,15:00,20050
2016-09-20,TCSERVER02,Notification,16:00,12552
2016-09-20,TCSERVER02,Notification,17:00,3795
2016-09-20,TCSERVER02,Notification,18:00,14232
2016-09-20,TCSERVER02,Notification,19:00,19580
2016-09-20,TCSERVER02,Notification,20:00,12819
2016-09-20,TCSERVER02,Notification,21:00,4956
2016-09-20,TCSERVER02,Notification,22:00,4498
2016-09-20,TCSERVER02,Notification,23:00,449
2016-09-20,TCSERVER02,ServiceEventHandler,00:00,24040
2016-09-20,TCSERVER02,ServiceEventHandler,01:00,9460
2016-09-20,TCSERVER02,ServiceEventHandler,02:00,32340
2016-09-20,TCSERVER02,ServiceEventHandler,03:00,34520
2016-09-20,TCSERVER02,ServiceEventHandler,04:00,3180
2016-09-20,TCSERVER02,ServiceEventHandler,05:00,7620
2016-09-20,TCSERVER02,ServiceEventHandler,06:00,29800
2016-09-20,TCSERVER02,ServiceEventHandler,07:00,82180
2016-09-20,TCSERVER02,ServiceEventHandler,08:00,82860
2016-09-20,TCSERVER02,ServiceEventHandler,09:00,88420
2016-09-20,TCSERVER02,ServiceEventHandler,10:00,96060
2016-09-20,TCSERVER02,ServiceEventHandler,11:00,89300
2016-09-20,TCSERVER02,ServiceEventHandler,12:00,90440
2016-09-20,TCSERVER02,ServiceEventHandler,13:00,75140
2016-09-20,TCSERVER02,ServiceEventHandler,14:00,74200
2016-09-20,TCSERVER02,ServiceEventHandler,15:00,80020
2016-09-20,TCSERVER02,ServiceEventHandler,16:00,86840
2016-09-20,TCSERVER02,ServiceEventHandler,17:00,116260
2016-09-20,TCSERVER02,ServiceEventHandler,18:00,185640
2016-09-20,TCSERVER02,ServiceEventHandler,19:00,159000
2016-09-20,TCSERVER02,ServiceEventHandler,20:00,114120
2016-09-20,TCSERVER02,ServiceEventHandler,21:00,69040
2016-09-20,TCSERVER02,ServiceEventHandler,22:00,62860
2016-09-20,TCSERVER02,ServiceEventHandler,23:00,16020
2016-09-20,TCSERVER02,SMSGateway,00:00,0
2016-09-20,TCSERVER02,SMSGateway,01:00,1033
2016-09-20,TCSERVER02,SMSGateway,02:00,568
2016-09-20,TCSERVER02,SMSGateway,03:00,750
2016-09-20,TCSERVER02,SMSGateway,04:00,2111
2016-09-20,TCSERVER02,SMSGateway,05:00,9292
2016-09-20,TCSERVER02,SMSGateway,06:00,23970
